,Latitude ,Longitude,City,Alcohol Places,Places of Worship,Places to shop,Food Places,Public Transport Places,Doctors,Public Places,Police Station,University ,Schools ,Banks,Night Clubs
314,40.78921735,-73.96425056,New York City,4,4,52,13,35,51,18,0,1,13,8,0
315,40.79307814,-73.96425056,New York City,3,11,70,23,41,57,34,1,0,20,17,0
316,40.79693893,-73.96425056,New York City,19,21,114,52,42,48,49,1,1,20,24,2
317,40.80079972,-73.96425056,New York City,27,23,107,64,43,43,50,0,5,20,27,4
318,40.80466051,-73.96425056,New York City,24,19,77,57,42,57,46,0,20,20,28,2
319,40.67339365,-73.95840034,New York City,26,22,78,48,43,44,24,0,0,20,15,4
320,40.67725444,-73.95840034,New York City,28,22,80,46,43,34,40,0,0,17,16,6
321,40.68111523,-73.95840034,New York City,27,22,92,40,42,30,43,0,0,20,14,6
322,40.68497602,-73.95840034,New York City,29,20,65,44,42,26,37,0,0,20,10,3
323,40.68883681,-73.95840034,New York City,18,21,53,45,41,29,39,1,2,20,19,2
324,40.6926976,-73.95840034,New York City,15,21,103,44,41,28,42,1,2,20,19,0
325,40.69655839,-73.95840034,New York City,9,35,130,40,40,46,30,0,0,20,17,0
326,40.70041918,-73.95840034,New York City,2,40,134,30,40,55,14,0,0,20,10,0
327,40.70427997,-73.95840034,New York City,6,40,143,40,32,49,15,0,0,20,12,2
328,40.70814076,-73.95840034,New York City,28,40,148,51,42,48,41,2,0,20,29,5
329,40.71200155,-73.95840034,New York City,28,21,131,60,41,38,66,0,0,20,31,9
330,40.71586234,-73.95840034,New York City,30,16,135,69,41,46,58,0,0,20,23,8
331,40.71972313,-73.95840034,New York City,32,7,131,60,34,40,57,0,0,7,22,8
332,40.72358392,-73.95840034,New York City,24,3,69,37,14,9,41,0,0,8,1,6
333,40.72744471,-73.95840034,New York City,24,11,116,44,41,40,41,1,0,11,32,5
334,40.7313055,-73.95840034,New York City,25,12,116,52,41,45,42,0,0,9,24,3
335,40.73516629,-73.95840034,New York City,21,5,73,34,31,27,27,0,0,6,13,1
336,40.73902708,-73.95840034,New York City,13,4,48,24,16,4,21,0,0,6,4,0
337,40.74288787,-73.95840034,New York City,22,2,48,34,16,32,31,1,0,11,14,2
338,40.74674866,-73.95840034,New York City,19,1,41,27,6,23,30,0,0,6,5,3
339,40.75060945,-73.95840034,New York City,4,0,10,5,0,6,12,0,0,3,0,1
340,40.75447024,-73.95840034,New York City,0,1,30,0,11,44,28,0,1,1,0,1
341,40.75833103,-73.95840034,New York City,24,6,105,49,41,70,55,0,1,7,22,5
342,40.76219182,-73.95840034,New York City,27,16,140,65,40,87,64,0,2,20,26,4
343,40.76605261,-73.95840034,New York City,30,20,159,72,41,87,83,1,2,20,40,7
344,40.7699134,-73.95840034,New York City,30,26,177,85,42,97,79,0,1,20,40,7
345,40.77377419,-73.95840034,New York City,29,27,182,76,41,99,83,0,1,20,40,5
346,40.77763498,-73.95840034,New York City,29,23,192,86,42,90,97,0,3,20,40,2
347,40.78149577,-73.95840034,New York City,21,23,159,74,41,84,81,0,1,20,34,0
348,40.78535656,-73.95840034,New York City,6,11,88,42,33,62,41,0,0,20,20,0
349,40.78921735,-73.95840034,New York City,2,4,41,29,24,80,15,0,1,4,10,0
350,40.79307814,-73.95840034,New York City,0,3,7,1,19,29,23,0,0,2,0,0
351,40.79693893,-73.95840034,New York City,7,10,44,28,42,31,24,0,0,6,11,0
352,40.80079972,-73.95840034,New York City,20,19,55,41,42,39,37,1,0,20,21,0
353,40.80466051,-73.95840034,New York City,24,22,66,55,41,56,47,1,13,20,24,0
354,40.67339365,-73.95255012,New York City,27,23,95,45,42,40,23,0,0,20,17,4
355,40.67725444,-73.95255012,New York City,20,22,147,45,43,32,41,0,0,13,18,4
356,40.68111523,-73.95255012,New York City,20,21,138,51,44,38,32,0,0,11,22,2
357,40.68497602,-73.95255012,New York City,19,20,72,45,40,19,21,0,0,18,20,1
358,40.68883681,-73.95255012,New York City,14,22,64,44,41,25,29,0,0,15,22,3
359,40.6926976,-73.95255012,New York City,14,25,104,39,42,24,26,0,0,20,21,1
360,40.69655839,-73.95255012,New York City,7,27,119,34,42,28,18,0,0,20,16,0
361,40.70041918,-73.95255012,New York City,0,32,116,33,37,32,13,0,0,20,9,0
362,40.70427997,-73.95255012,New York City,8,40,119,33,43,45,21,4,0,20,11,1
363,40.70814076,-73.95255012,New York City,24,33,100,46,44,41,54,4,1,20,23,4
364,40.71200155,-73.95255012,New York City,33,15,99,60,43,28,59,1,0,19,23,3
365,40.71586234,-73.95255012,New York City,31,13,110,59,43,35,54,0,0,15,17,4
366,40.71972313,-73.95255012,New York City,26,8,108,56,42,33,55,0,0,11,9,6
367,40.72358392,-73.95255012,New York City,30,12,108,50,42,48,48,1,0,13,29,6
368,40.72744471,-73.95255012,New York City,30,17,149,59,43,53,55,1,0,14,35,6
369,40.7313055,-73.95255012,New York City,28,15,126,53,42,48,40,0,0,7,32,5
370,40.73516629,-73.95255012,New York City,18,6,76,38,27,29,30,0,0,5,16,0
371,40.73902708,-73.95255012,New York City,17,5,76,38,31,13,23,1,0,8,15,0
372,40.74288787,-73.95255012,New York City,24,1,85,45,42,37,54,1,0,11,20,1
373,40.74674866,-73.95255012,New York City,25,3,105,56,43,43,60,2,0,12,16,2
374,40.75060945,-73.95255012,New York City,10,2,86,34,16,10,23,0,0,4,3,2
375,40.75447024,-73.95255012,New York City,2,3,37,7,18,12,10,0,0,2,2,1
376,40.75833103,-73.95255012,New York City,0,3,19,5,20,31,14,0,0,3,2,0
377,40.76219182,-73.95255012,New York City,2,6,61,17,33,80,32,0,2,15,14,0
378,40.76605261,-73.95255012,New York City,24,9,103,67,40,82,62,0,2,20,30,4
379,40.7699134,-73.95255012,New York City,28,17,149,74,40,94,73,0,0,20,35,4
380,40.77377419,-73.95255012,New York City,34,17,180,90,41,89,78,0,0,20,34,3
381,40.77763498,-73.95255012,New York City,40,22,195,95,42,91,82,0,2,20,37,5
382,40.78149577,-73.95255012,New York City,35,23,180,92,44,90,83,0,3,20,38,4
383,40.78535656,-73.95255012,New York City,27,20,141,71,42,88,68,1,3,20,28,2
384,40.78921735,-73.95255012,New York City,13,18,88,55,42,81,43,1,2,20,23,0
385,40.79307814,-73.95255012,New York City,3,10,42,19,27,78,35,0,1,20,9,0
386,40.79693893,-73.95255012,New York City,8,6,40,30,38,40,28,0,0,20,13,0
387,40.80079972,-73.95255012,New York City,22,23,99,45,43,41,43,1,0,20,30,2
388,40.80466051,-73.95255012,New York City,26,24,112,51,42,48,51,3,0,20,29,4
389,40.67339365,-73.9466999,New York City,14,22,77,34,40,35,17,0,0,20,13,2
390,40.67725444,-73.9466999,New York City,17,21,132,46,42,41,32,0,0,19,18,2
391,40.68111523,-73.9466999,New York City,15,20,136,55,42,44,30,0,0,20,24,1
392,40.68497602,-73.9466999,New York City,10,20,43,37,40,17,17,1,0,19,20,1
393,40.68883681,-73.9466999,New York City,8,21,42,36,41,20,17,1,0,20,16,0
394,40.6926976,-73.9466999,New York City,5,21,47,28,41,26,20,1,0,20,8,1
395,40.69655839,-73.9466999,New York City,4,14,47,36,42,36,20,0,0,20,13,1
396,40.70041918,-73.9466999,New York City,1,18,100,43,43,53,26,0,0,20,22,2
397,40.70427997,-73.9466999,New York City,10,24,127,47,42,47,30,2,1,20,24,3
398,40.70814076,-73.9466999,New York City,29,22,104,54,42,40,45,2,1,20,23,4
399,40.71200155,-73.9466999,New York City,38,17,113,74,44,39,46,0,0,19,25,3
400,40.71586234,-73.9466999,New York City,33,13,101,62,43,33,47,0,0,10,16,3
401,40.71972313,-73.9466999,New York City,21,5,80,38,38,37,30,0,0,5,6,4
402,40.72358392,-73.9466999,New York City,30,7,95,38,41,46,29,0,0,9,17,2
403,40.72744471,-73.9466999,New York City,21,8,110,31,32,45,30,0,0,4,16,1
404,40.7313055,-73.9466999,New York City,5,0,85,12,21,2,21,0,0,1,5,2
405,40.73516629,-73.9466999,New York City,1,0,37,4,14,0,7,0,0,0,2,0
406,40.73902708,-73.9466999,New York City,3,0,54,1,26,2,6,0,0,1,4,2
407,40.74288787,-73.9466999,New York City,4,2,74,35,43,29,43,3,0,7,15,0
408,40.74674866,-73.9466999,New York City,12,2,114,55,46,35,68,1,0,12,19,0
409,40.75060945,-73.9466999,New York City,11,6,107,56,42,32,36,1,0,10,13,1
410,40.75447024,-73.9466999,New York City,4,7,79,29,41,6,18,0,0,2,5,2
411,40.75833103,-73.9466999,New York City,0,9,34,15,40,28,14,0,0,1,2,1
412,40.76219182,-73.9466999,New York City,1,4,37,11,37,28,13,0,0,6,5,0
413,40.76605261,-73.9466999,New York City,1,1,29,5,14,43,20,0,0,9,4,0
414,40.7699134,-73.9466999,New York City,7,1,53,35,30,59,41,0,0,19,9,1
415,40.77377419,-73.9466999,New York City,21,7,116,53,40,70,51,0,0,20,26,4
416,40.77763498,-73.9466999,New York City,32,8,130,67,41,71,65,0,0,20,28,5
417,40.78149577,-73.9466999,New York City,30,7,122,58,41,73,64,0,0,20,27,4
418,40.78535656,-73.9466999,New York City,25,13,108,53,42,68,56,3,1,20,26,2
419,40.78921735,-73.9466999,New York City,17,21,122,50,41,64,56,3,1,20,26,1
420,40.79307814,-73.9466999,New York City,19,20,109,56,42,61,55,1,0,20,26,1
421,40.79693893,-73.9466999,New York City,14,20,97,46,42,51,50,0,0,20,22,2
422,40.80079972,-73.9466999,New York City,18,21,107,36,42,38,46,1,0,20,25,4
423,40.80466051,-73.9466999,New York City,18,20,139,37,42,60,64,1,0,20,30,6
424,40.67339365,-73.94084968,New York City,5,16,61,29,41,28,12,0,0,20,20,0
425,40.67725444,-73.94084968,New York City,9,15,81,37,41,41,19,0,0,17,21,0
426,40.68111523,-73.94084968,New York City,16,20,78,50,41,35,29,0,0,19,23,2
427,40.68497602,-73.94084968,New York City,13,20,43,38,40,25,23,0,0,15,18,2
428,40.68883681,-73.94084968,New York City,7,20,46,30,41,25,14,1,0,18,19,0
429,40.6926976,-73.94084968,New York City,4,21,41,29,41,27,14,0,0,19,15,0
430,40.69655839,-73.94084968,New York City,10,22,77,41,42,55,30,0,0,20,21,0
431,40.70041918,-73.94084968,New York City,7,18,129,41,41,55,36,0,0,20,24,2
432,40.70427997,-73.94084968,New York City,17,21,141,52,42,49,36,0,0,17,25,2
433,40.70814076,-73.94084968,New York City,28,20,114,56,42,42,36,0,0,20,19,5
434,40.71200155,-73.94084968,New York City,29,15,98,58,42,38,43,0,0,18,24,6
435,40.71586234,-73.94084968,New York City,29,10,84,56,40,35,31,0,0,13,19,2
436,40.71972313,-73.94084968,New York City,17,4,66,35,30,32,21,0,0,4,12,1
437,40.72358392,-73.94084968,New York City,9,4,70,26,27,25,19,0,0,3,14,0
438,40.72744471,-73.94084968,New York City,4,3,58,11,19,11,11,0,0,1,5,1
439,40.7313055,-73.94084968,New York City,1,0,43,3,16,0,6,0,0,0,2,1
440,40.73516629,-73.94084968,New York City,2,0,36,4,23,7,5,2,0,0,4,0
441,40.73902708,-73.94084968,New York City,4,0,58,2,23,7,9,4,0,2,4,2
442,40.74288787,-73.94084968,New York City,5,0,76,26,31,11,35,2,0,14,10,2
443,40.74674866,-73.94084968,New York City,9,1,92,43,44,32,47,2,1,20,23,0
444,40.75060945,-73.94084968,New York City,12,6,118,47,43,29,40,0,1,19,18,3
445,40.75447024,-73.94084968,New York City,7,11,91,35,42,23,30,0,1,11,17,4
446,40.75833103,-73.94084968,New York City,0,12,76,32,41,24,23,0,0,8,16,0
447,40.76219182,-73.94084968,New York City,0,6,56,22,38,24,10,0,0,8,7,0
448,40.76605261,-73.94084968,New York City,2,1,47,10,37,15,12,0,0,2,5,0
449,40.7699134,-73.94084968,New York City,2,0,15,5,24,16,11,0,0,2,4,0
450,40.77377419,-73.94084968,New York City,1,0,12,3,3,30,22,0,0,4,0,0
451,40.77763498,-73.94084968,New York City,1,0,27,6,13,33,18,0,0,1,3,0
452,40.78149577,-73.94084968,New York City,1,0,40,10,17,43,16,0,0,13,6,0
453,40.78535656,-73.94084968,New York City,1,5,59,21,32,41,26,1,0,18,13,0
454,40.78921735,-73.94084968,New York City,6,12,110,39,40,53,35,1,0,20,24,1
455,40.79307814,-73.94084968,New York City,15,19,122,57,41,53,41,0,0,20,24,1
456,40.79693893,-73.94084968,New York City,25,20,142,75,42,46,43,1,1,20,25,3
457,40.80079972,-73.94084968,New York City,17,21,136,53,41,54,49,2,1,20,24,3
458,40.80466051,-73.94084968,New York City,7,20,119,32,42,57,54,2,0,20,26,0
459,40.67339365,-73.93499946,New York City,7,21,71,31,40,14,12,1,0,20,17,1
460,40.67725444,-73.93499946,New York City,7,20,62,27,40,25,13,1,0,14,12,1
461,40.68111523,-73.93499946,New York City,10,20,61,38,41,26,23,0,0,16,14,1
462,40.68497602,-73.93499946,New York City,11,20,49,30,40,14,18,0,0,20,12,2
463,40.68883681,-73.93499946,New York City,4,20,41,12,41,9,14,0,0,20,10,0
464,40.6926976,-73.93499946,New York City,9,21,63,33,42,24,20,0,0,20,14,3
465,40.69655839,-73.93499946,New York City,19,17,84,40,41,29,34,0,0,9,15,3
466,40.70041918,-73.93499946,New York City,25,12,93,43,41,29,41,1,0,8,14,4
467,40.70427997,-73.93499946,New York City,25,4,83,34,39,1,41,1,0,8,7,4
468,40.70814076,-73.93499946,New York City,22,5,102,46,33,13,31,0,0,7,4,5
469,40.71200155,-73.93499946,New York City,9,3,83,21,18,8,28,0,0,8,9,5
470,40.71586234,-73.93499946,New York City,4,2,67,9,21,6,18,0,0,4,6,4
471,40.71972313,-73.93499946,New York City,1,0,51,7,6,0,12,0,0,1,2,2
472,40.72358392,-73.93499946,New York City,4,0,47,9,14,2,6,0,0,1,4,0
473,40.72744471,-73.93499946,New York City,2,1,41,1,10,2,1,0,0,1,0,0
474,40.7313055,-73.93499946,New York City,4,1,31,6,11,0,2,0,0,1,0,0
475,40.73516629,-73.93499946,New York City,3,4,38,9,28,7,9,2,0,1,4,0
476,40.73902708,-73.93499946,New York City,4,4,102,35,40,10,25,2,0,10,8,0
477,40.74288787,-73.93499946,New York City,5,0,108,42,37,8,31,0,1,20,14,3
478,40.74674866,-73.93499946,New York City,6,0,100,38,43,22,31,0,1,20,14,4
479,40.75060945,-73.93499946,New York City,10,8,88,34,43,27,24,0,1,17,12,5
480,40.75447024,-73.93499946,New York City,8,14,98,32,36,40,26,0,0,18,15,7
481,40.75833103,-73.93499946,New York City,8,11,68,33,35,38,24,1,0,15,18,3
482,40.76219182,-73.93499946,New York City,2,7,69,30,40,35,17,1,0,8,18,0
483,40.76605261,-73.93499946,New York City,3,7,60,29,40,28,17,1,0,8,11,0
484,40.7699134,-73.93499946,New York City,2,4,42,13,39,17,11,0,0,1,7,0
485,40.77377419,-73.93499946,New York City,0,10,39,3,36,20,10,0,0,3,3,0
486,40.77763498,-73.93499946,New York City,0,3,22,1,15,20,6,0,0,0,0,0
487,40.78149577,-73.93499946,New York City,0,0,0,0,0,0,3,0,0,0,0,0
488,40.78535656,-73.93499946,New York City,0,0,0,0,15,2,5,1,0,2,0,0
489,40.78921735,-73.93499946,New York City,0,1,27,10,25,11,16,1,0,1,5,1
490,40.79307814,-73.93499946,New York City,9,11,66,40,20,31,30,0,0,12,16,1
491,40.79693893,-73.93499946,New York City,13,18,119,50,39,37,39,0,1,20,24,1
492,40.80079972,-73.93499946,New York City,9,20,116,41,41,39,58,0,1,20,24,1
493,40.80466051,-73.93499946,New York City,4,20,95,32,42,40,41,1,0,20,24,0
494,40.67339365,-73.92914924,New York City,6,23,67,27,40,27,17,1,0,20,14,3
495,40.67725444,-73.92914924,New York City,4,22,48,29,41,22,19,1,0,15,11,2
496,40.68111523,-73.92914924,New York City,7,21,47,35,41,13,17,0,0,15,10,1
497,40.68497602,-73.92914924,New York City,10,20,42,36,40,7,16,0,0,15,7,1
498,40.68883681,-73.92914924,New York City,7,22,60,30,40,22,20,1,0,20,15,1
499,40.6926976,-73.92914924,New York City,11,21,71,31,41,25,21,0,0,20,15,1
500,40.69655839,-73.92914924,New York City,26,20,76,41,42,31,32,0,0,12,13,4
501,40.70041918,-73.92914924,New York City,28,17,69,42,41,32,30,1,0,12,17,4
502,40.70427997,-73.92914924,New York City,27,10,103,52,41,6,41,1,0,10,13,5
503,40.70814076,-73.92914924,New York City,19,5,103,40,34,2,34,0,0,1,5,5
504,40.71200155,-73.92914924,New York City,5,1,80,13,27,1,16,0,0,0,5,3
505,40.71586234,-73.92914924,New York City,2,0,46,7,30,1,5,0,0,0,4,3
506,40.71972313,-73.92914924,New York City,0,0,12,1,0,0,2,0,0,0,0,0
507,40.72358392,-73.92914924,New York City,0,0,13,0,0,0,0,0,0,0,0,0
508,40.72744471,-73.92914924,New York City,2,0,17,0,2,1,0,0,0,1,0,0
509,40.7313055,-73.92914924,New York City,2,1,10,1,2,1,1,0,0,0,0,0
510,40.73516629,-73.92914924,New York City,1,7,30,3,29,1,4,0,0,3,2,0
511,40.73902708,-73.92914924,New York City,1,11,84,32,40,11,14,0,0,12,8,0
512,40.74288787,-73.92914924,New York City,9,9,113,43,43,42,20,0,0,20,19,3
513,40.74674866,-73.92914924,New York City,6,2,84,33,24,38,13,0,0,10,13,3
514,40.75060945,-73.92914924,New York City,2,4,72,22,38,20,18,0,0,9,11,5
515,40.75447024,-73.92914924,New York City,17,12,93,46,43,39,28,0,0,18,17,10
516,40.75833103,-73.92914924,New York City,19,10,89,51,35,53,16,0,0,15,21,6
517,40.76219182,-73.92914924,New York City,25,9,100,52,41,50,27,1,0,13,26,4
518,40.76605261,-73.92914924,New York City,11,16,75,44,40,61,23,0,0,10,12,2
519,40.7699134,-73.92914924,New York City,4,24,73,36,40,51,13,0,0,11,12,0
520,40.77377419,-73.92914924,New York City,3,15,60,28,40,24,7,0,0,4,8,1
521,40.77763498,-73.92914924,New York City,0,7,29,1,10,18,5,0,0,3,0,0
522,40.78149577,-73.92914924,New York City,0,0,0,0,6,0,3,0,0,0,0,0
523,40.78535656,-73.92914924,New York City,0,0,1,1,20,4,5,1,0,0,2,0
524,40.78921735,-73.92914924,New York City,0,0,11,1,22,24,4,2,0,0,2,1
525,40.79307814,-73.92914924,New York City,2,3,47,9,8,24,12,1,0,10,4,1
526,40.79693893,-73.92914924,New York City,2,4,51,21,13,21,20,1,0,19,10,0
527,40.80079972,-73.92914924,New York City,0,0,30,12,33,17,12,1,0,15,7,0
528,40.80466051,-73.92914924,New York City,5,7,38,17,28,11,15,0,0,8,1,1
529,40.67339365,-73.92329902,New York City,2,20,35,18,40,20,17,0,0,20,8,2
530,40.67725444,-73.92329902,New York City,3,20,50,27,41,25,23,1,0,14,12,3
531,40.68111523,-73.92329902,New York City,5,20,46,41,41,16,16,1,0,19,20,1
532,40.68497602,-73.92329902,New York City,5,22,45,39,40,16,15,0,0,17,15,0
533,40.68883681,-73.92329902,New York City,7,23,77,35,41,29,22,1,0,17,20,1
534,40.6926976,-73.92329902,New York City,11,22,78,32,42,29,17,1,0,20,17,1
535,40.69655839,-73.92329902,New York City,19,14,98,37,42,38,21,1,0,20,12,1
536,40.70041918,-73.92329902,New York City,25,13,132,50,42,45,25,0,0,18,21,1
537,40.70427997,-73.92329902,New York City,24,15,129,53,41,53,44,1,0,7,15,3
538,40.70814076,-73.92329902,New York City,23,5,96,37,16,7,33,1,0,4,5,5
539,40.71200155,-73.92329902,New York City,6,0,96,12,40,1,12,0,0,1,2,3
540,40.71586234,-73.92329902,New York City,3,0,47,4,35,0,1,0,0,0,1,0
541,40.71972313,-73.92329902,New York City,0,0,31,2,15,1,2,0,0,0,0,0
542,40.72358392,-73.92329902,New York City,0,0,23,1,0,1,1,0,0,0,0,0
543,40.72744471,-73.92329902,New York City,2,0,23,5,10,1,0,0,0,0,4,0
544,40.7313055,-73.92329902,New York City,2,0,23,6,17,2,1,0,0,0,4,0
545,40.73516629,-73.92329902,New York City,2,7,23,6,24,8,1,0,0,3,2,0
546,40.73902708,-73.92329902,New York City,11,19,57,38,40,44,7,0,0,10,17,0
547,40.74288787,-73.92329902,New York City,26,14,109,62,42,55,18,0,0,13,29,0
548,40.74674866,-73.92329902,New York City,20,5,79,39,19,46,9,0,0,6,22,1
549,40.75060945,-73.92329902,New York City,3,2,58,29,14,8,11,0,0,2,7,3
550,40.75447024,-73.92329902,New York City,21,6,96,55,35,39,24,0,0,14,18,11
551,40.75833103,-73.92329902,New York City,25,5,144,73,42,58,35,0,0,17,37,10
552,40.76219182,-73.92329902,New York City,27,14,126,65,40,57,21,0,0,15,35,5
553,40.76605261,-73.92329902,New York City,25,18,93,61,39,66,15,0,0,18,33,4
554,40.7699134,-73.92329902,New York City,17,11,74,52,42,72,16,0,0,18,28,3
555,40.77377419,-73.92329902,New York City,7,7,53,28,40,34,9,0,0,4,11,1
556,40.77763498,-73.92329902,New York City,1,0,19,7,28,12,4,0,0,0,1,1
557,40.78149577,-73.92329902,New York City,0,0,6,1,9,4,5,0,0,0,1,0
558,40.78535656,-73.92329902,New York City,0,0,1,1,10,2,4,0,0,0,1,0
559,40.78921735,-73.92329902,New York City,0,0,11,2,12,23,5,1,0,0,1,0
560,40.79307814,-73.92329902,New York City,0,0,2,2,12,0,6,1,0,0,0,0
561,40.79693893,-73.92329902,New York City,0,0,1,1,14,0,7,1,0,0,0,0
562,40.80079972,-73.92329902,New York City,1,1,33,11,4,0,8,1,0,0,4,1
563,40.80466051,-73.92329902,New York City,5,10,59,29,12,32,15,0,0,10,16,1
564,40.67339365,-73.9174488,New York City,1,21,53,15,40,16,18,1,0,20,8,2
565,40.67725444,-73.9174488,New York City,3,21,53,19,41,21,19,1,0,20,10,2
566,40.68111523,-73.9174488,New York City,3,20,53,30,41,17,20,1,0,20,14,1
567,40.68497602,-73.9174488,New York City,4,20,55,32,41,18,19,0,0,9,15,1
568,40.68883681,-73.9174488,New York City,7,20,54,30,42,31,19,0,0,10,12,0
569,40.6926976,-73.9174488,New York City,7,20,32,15,38,23,13,0,0,20,5,0
570,40.69655839,-73.9174488,New York City,15,11,99,39,41,35,20,1,0,20,15,0
571,40.70041918,-73.9174488,New York City,23,11,142,54,42,58,25,1,0,17,24,0
572,40.70427997,-73.9174488,New York City,18,11,70,41,42,55,20,0,0,14,9,1
573,40.70814076,-73.9174488,New York City,17,6,79,38,42,47,29,1,0,9,5,3
574,40.71200155,-73.9174488,New York City,7,0,82,25,40,6,11,0,0,2,6,1
575,40.71586234,-73.9174488,New York City,4,0,76,23,40,1,5,0,0,0,5,1
576,40.71972313,-73.9174488,New York City,1,0,55,8,25,1,2,0,0,2,0,0
577,40.72358392,-73.9174488,New York City,1,0,41,8,9,3,3,0,0,0,0,0
578,40.72744471,-73.9174488,New York City,1,0,29,5,26,2,5,0,0,0,5,2
579,40.7313055,-73.9174488,New York City,0,0,22,4,24,0,0,0,0,0,4,0
580,40.73516629,-73.9174488,New York City,0,6,29,11,30,8,0,0,0,3,3,0
581,40.73902708,-73.9174488,New York City,9,12,75,35,41,48,10,0,0,6,24,0
582,40.74288787,-73.9174488,New York City,23,15,111,52,42,58,22,0,0,7,30,0
583,40.74674866,-73.9174488,New York City,19,12,85,44,37,53,21,0,0,5,27,1
584,40.75060945,-73.9174488,New York City,6,9,70,28,28,15,4,0,0,4,7,1
585,40.75447024,-73.9174488,New York City,21,6,117,53,42,39,20,0,0,3,19,7
586,40.75833103,-73.9174488,New York City,24,10,145,60,42,54,19,0,0,18,33,9
587,40.76219182,-73.9174488,New York City,28,10,160,74,40,48,20,0,0,15,40,7
588,40.76605261,-73.9174488,New York City,28,13,138,73,41,56,25,1,0,15,35,10
589,40.7699134,-73.9174488,New York City,22,3,57,47,35,52,16,1,0,14,24,1
590,40.77377419,-73.9174488,New York City,23,2,59,41,36,50,26,0,0,7,12,2
591,40.77763498,-73.9174488,New York City,17,4,42,34,29,45,11,0,0,4,9,0
592,40.78149577,-73.9174488,New York City,6,1,30,13,25,11,5,0,0,3,5,0
593,40.78535656,-73.9174488,New York City,3,0,9,7,5,1,3,0,0,1,3,0
594,40.78921735,-73.9174488,New York City,0,0,1,1,0,0,1,0,0,0,0,0
595,40.79307814,-73.9174488,New York City,0,0,1,2,10,0,6,0,0,0,0,0
596,40.79693893,-73.9174488,New York City,0,0,3,1,8,0,6,0,0,0,1,0
597,40.80079972,-73.9174488,New York City,4,0,47,9,10,0,10,1,0,3,6,1
598,40.80466051,-73.9174488,New York City,4,14,88,33,36,24,26,1,0,10,20,1
599,40.67339365,-73.91159858,New York City,2,21,100,33,40,31,20,1,0,19,17,1
600,40.67725444,-73.91159858,New York City,2,21,46,19,41,25,12,0,0,20,12,1
601,40.68111523,-73.91159858,New York City,5,20,46,26,42,22,17,0,0,20,12,1
602,40.68497602,-73.91159858,New York City,6,20,55,26,42,27,17,0,0,16,12,1
603,40.68883681,-73.91159858,New York City,10,20,46,28,40,15,8,0,0,14,13,1
604,40.6926976,-73.91159858,New York City,6,14,41,26,40,30,11,0,0,20,9,0
605,40.69655839,-73.91159858,New York City,14,10,117,50,42,43,22,0,0,20,21,3
606,40.70041918,-73.91159858,New York City,24,8,143,59,43,47,18,0,0,19,22,2
607,40.70427997,-73.91159858,New York City,26,14,74,56,41,42,9,0,0,13,11,0
608,40.70814076,-73.91159858,New York City,11,11,45,27,35,21,4,0,0,12,5,0
609,40.71200155,-73.91159858,New York City,5,3,48,37,40,15,4,0,0,5,10,1
610,40.71586234,-73.91159858,New York City,4,3,62,26,40,6,4,0,0,3,6,1
611,40.71972313,-73.91159858,New York City,2,0,66,11,35,0,4,0,0,2,2,0
612,40.72358392,-73.91159858,New York City,2,1,59,9,30,3,9,0,0,2,4,2
613,40.72744471,-73.91159858,New York City,1,1,45,14,22,3,10,0,0,0,6,2
614,40.7313055,-73.91159858,New York City,0,1,10,0,14,0,3,0,0,0,0,0
615,40.73516629,-73.91159858,New York City,1,2,20,1,12,12,3,0,0,0,0,0
616,40.73902708,-73.91159858,New York City,1,7,42,2,24,6,2,0,0,1,0,0
617,40.74288787,-73.91159858,New York City,10,13,76,32,39,53,20,0,0,10,16,2
618,40.74674866,-73.91159858,New York City,8,18,64,37,38,48,18,0,0,9,10,2
619,40.75060945,-73.91159858,New York City,1,8,83,29,35,14,10,1,0,3,14,0
620,40.75447024,-73.91159858,New York City,10,9,97,36,42,27,12,1,0,9,20,2
621,40.75833103,-73.91159858,New York City,16,8,56,35,41,33,11,0,0,16,12,4
622,40.76219182,-73.91159858,New York City,25,9,123,49,36,50,18,0,0,20,26,6
623,40.76605261,-73.91159858,New York City,27,6,104,65,41,51,28,1,0,8,25,8
624,40.7699134,-73.91159858,New York City,20,8,57,52,39,40,23,1,0,8,9,6
625,40.77377419,-73.91159858,New York City,25,12,112,60,38,58,26,0,0,9,33,6
626,40.77763498,-73.91159858,New York City,23,7,92,53,21,44,24,0,0,9,32,3
627,40.78149577,-73.91159858,New York City,8,2,38,13,23,18,7,0,0,4,7,0
628,40.78535656,-73.91159858,New York City,1,0,7,4,5,2,3,0,0,1,2,0
629,40.78921735,-73.91159858,New York City,0,0,0,0,0,0,1,0,0,0,0,0
630,40.79307814,-73.91159858,New York City,0,0,0,0,0,0,1,0,0,0,0,0
631,40.79693893,-73.91159858,New York City,3,0,9,5,7,0,5,0,0,0,2,0
632,40.80079972,-73.91159858,New York City,3,0,52,11,27,20,12,1,0,0,7,0
633,40.80466051,-73.91159858,New York City,4,8,71,21,32,22,19,0,0,8,20,0
634,40.67339365,-73.90574836,New York City,3,20,57,29,41,28,13,0,0,17,12,1
635,40.67725444,-73.90574836,New York City,3,19,51,26,46,25,12,0,0,15,11,2
636,40.68111523,-73.90574836,New York City,4,14,36,17,44,24,11,0,0,15,5,1
