,Latitude ,Longitude,Lat,Lon,VIOLATION CRIMES,FELONY CRIMES,MISDEMEANOR CRIMES
280,40.79307814,-73.97010078,40.79307814,-73.97010078,599,1159,2229
281,40.79693893,-73.97010078,40.79693893,-73.97010078,590,1132,2461
282,40.80079972,-73.97010078,40.80079972,-73.97010078,409,742,1437
283,40.80466051,-73.97010078,40.80466051,-73.97010078,172,382,637
284,40.67339365,-73.96425056,40.67339365,-73.96425056,207,427,690
285,40.67725444,-73.96425056,40.67725444,-73.96425056,183,480,725
286,40.68111523,-73.96425056,40.68111523,-73.96425056,216,631,906
287,40.68497602,-73.96425056,40.68497602,-73.96425056,202,662,850
288,40.68883681,-73.96425056,40.68883681,-73.96425056,208,699,913
289,40.6926976,-73.96425056,40.6926976,-73.96425056,179,538,894
290,40.69655839,-73.96425056,40.69655839,-73.96425056,80,263,504
291,40.70041918,-73.96425056,40.70041918,-73.96425056,74,163,319
292,40.70427997,-73.96425056,40.70427997,-73.96425056,169,332,546
293,40.70814076,-73.96425056,40.70814076,-73.96425056,244,646,1013
294,40.71200155,-73.96425056,40.71200155,-73.96425056,196,653,888
295,40.71586234,-73.96425056,40.71586234,-73.96425056,122,637,829
296,40.71972313,-73.96425056,40.71972313,-73.96425056,72,394,496
297,40.72358392,-73.96425056,40.72358392,-73.96425056,30,127,170
298,40.72744471,-73.96425056,40.72744471,-73.96425056,4,18,16
299,40.7313055,-73.96425056,40.7313055,-73.96425056,6,32,41
300,40.73516629,-73.96425056,40.73516629,-73.96425056,3,22,40
301,40.73902708,-73.96425056,40.73902708,-73.96425056,0,4,3
302,40.74288787,-73.96425056,40.74288787,-73.96425056,2,7,5
303,40.74674866,-73.96425056,40.74674866,-73.96425056,0,1,5
304,40.75060945,-73.96425056,40.75060945,-73.96425056,50,134,114
305,40.75447024,-73.96425056,40.75447024,-73.96425056,152,477,486
306,40.75833103,-73.96425056,40.75833103,-73.96425056,238,1005,1351
307,40.76219182,-73.96425056,40.76219182,-73.96425056,243,1241,1811
